"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-09-08 17:18:58",1757351938102,"obnlbnk-rho.vercel.app/api/rates","GET","",200,"z9d7b-1757351938041-36edd7c9e068","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","obnlbnk-rho.vercel.app","obnlbnk-rho.vercel.app","dpl_6uWuWE4wNZF3rzjwo9VWJ7npJP7M",4,"iad1",97,2048,"","prj_j3QAlrxy8W73BKX1wxdpS3jpu14W","","","01K4N5D21PR12NHY76Z8G72F2E","Fma8MLjfbKPC",1
"2025-09-08 17:18:57",1757351937944,"obnlbnk-rho.vercel.app/api/rates","GET","",-1,"9mn6t-1757351937870-18d43324af2d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","obnlbnk-rho.vercel.app","obnlbnk-rho.vercel.app","dpl_6uWuWE4wNZF3rzjwo9VWJ7npJP7M",-1,"iad1",-1,-1,"💱 [VERCEL] Exchange rates request","prj_j3QAlrxy8W73BKX1wxdpS3jpu14W","","","01K4N5D1WAHRK0XTJ4G7GQC6GX","",-1
"2025-09-08 17:18:57",1757351937944,"obnlbnk-rho.vercel.app/api/rates","GET","",-1,"9mn6t-1757351937870-18d43324af2d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","obnlbnk-rho.vercel.app","obnlbnk-rho.vercel.app","dpl_6uWuWE4wNZF3rzjwo9VWJ7npJP7M",-1,"iad1",-1,-1,"🚀 [VERCEL] GET /api/rates","prj_j3QAlrxy8W73BKX1wxdpS3jpu14W","","","01K4N5D1WAHRK0XTJ4G7GQC6GX","",-1
"2025-09-08 17:18:57",1757351937930,"obnlbnk-rho.vercel.app/api/rates","GET","",200,"9mn6t-1757351937870-18d43324af2d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","obnlbnk-rho.vercel.app","obnlbnk-rho.vercel.app","dpl_6uWuWE4wNZF3rzjwo9VWJ7npJP7M",3,"iad1",97,2048,"","prj_j3QAlrxy8W73BKX1wxdpS3jpu14W","","","01K4N5D1WAHRK0XTJ4G7GQC6GX","Fma8MLjfbKPC",1
"2025-09-08 17:18:57",1757351937776,"obnlbnk-rho.vercel.app/api/rates","GET","",-1,"9mn6t-1757351937699-7ab4084901e5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","obnlbnk-rho.vercel.app","obnlbnk-rho.vercel.app","dpl_6uWuWE4wNZF3rzjwo9VWJ7npJP7M",-1,"iad1",-1,-1,"💱 [VERCEL] Exchange rates request","prj_j3QAlrxy8W73BKX1wxdpS3jpu14W","","","01K4N5D1Q22D4JV3KJMRBFR4NA","",-1
"2025-09-08 17:18:57",1757351937776,"obnlbnk-rho.vercel.app/api/rates","GET","",-1,"9mn6t-1757351937699-7ab4084901e5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","obnlbnk-rho.vercel.app","obnlbnk-rho.vercel.app","dpl_6uWuWE4wNZF3rzjwo9VWJ7npJP7M",-1,"iad1",-1,-1,"🚀 [VERCEL] GET /api/rates","prj_j3QAlrxy8W73BKX1wxdpS3jpu14W","","","01K4N5D1Q22D4JV3KJMRBFR4NA","",-1
"2025-09-08 17:18:57",1757351937762,"obnlbnk-rho.vercel.app/api/rates","GET","",200,"9mn6t-1757351937699-7ab4084901e5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","obnlbnk-rho.vercel.app","obnlbnk-rho.vercel.app","dpl_6uWuWE4wNZF3rzjwo9VWJ7npJP7M",3,"iad1",97,2048,"","prj_j3QAlrxy8W73BKX1wxdpS3jpu14W","","","01K4N5D1Q22D4JV3KJMRBFR4NA","Fma8MLjfbKPC",1
"2025-09-08 17:18:57",1757351937606,"obnlbnk-rho.vercel.app/api/rates","GET","",-1,"5jx9c-1757351937532-8314ec1b1ebe","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","obnlbnk-rho.vercel.app","obnlbnk-rho.vercel.app","dpl_6uWuWE4wNZF3rzjwo9VWJ7npJP7M",-1,"iad1",-1,-1,"💱 [VERCEL] Exchange rates request","prj_j3QAlrxy8W73BKX1wxdpS3jpu14W","","","01K4N5D1HR2C06BQN0MG8D2SCH","",-1
"2025-09-08 17:18:57",1757351937606,"obnlbnk-rho.vercel.app/api/rates","GET","",-1,"5jx9c-1757351937532-8314ec1b1ebe","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","obnlbnk-rho.vercel.app","obnlbnk-rho.vercel.app","dpl_6uWuWE4wNZF3rzjwo9VWJ7npJP7M",-1,"iad1",-1,-1,"🚀 [VERCEL] GET /api/rates","prj_j3QAlrxy8W73BKX1wxdpS3jpu14W","","","01K4N5D1HR2C06BQN0MG8D2SCH","",-1
"2025-09-08 17:18:57",1757351937592,"obnlbnk-rho.vercel.app/api/rates","GET","",200,"5jx9c-1757351937532-8314ec1b1ebe","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","obnlbnk-rho.vercel.app","obnlbnk-rho.vercel.app","dpl_6uWuWE4wNZF3rzjwo9VWJ7npJP7M",3,"iad1",97,2048,"","prj_j3QAlrxy8W73BKX1wxdpS3jpu14W","","","01K4N5D1HR2C06BQN0MG8D2SCH","Fma8MLjfbKPC",1
"2025-09-08 17:18:57",1757351937439,"obnlbnk-rho.vercel.app/api/rates","GET","",-1,"9mn6t-1757351937358-0c6e1af9367d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","obnlbnk-rho.vercel.app","obnlbnk-rho.vercel.app","dpl_6uWuWE4wNZF3rzjwo9VWJ7npJP7M",-1,"iad1",-1,-1,"💱 [VERCEL] Exchange rates request","prj_j3QAlrxy8W73BKX1wxdpS3jpu14W","","","01K4N5D1CGZC57EW6BTVXJZ8JH","",-1
"2025-09-08 17:18:57",1757351937439,"obnlbnk-rho.vercel.app/api/rates","GET","",-1,"9mn6t-1757351937358-0c6e1af9367d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","obnlbnk-rho.vercel.app","obnlbnk-rho.vercel.app","dpl_6uWuWE4wNZF3rzjwo9VWJ7npJP7M",-1,"iad1",-1,-1,"🚀 [VERCEL] GET /api/rates","prj_j3QAlrxy8W73BKX1wxdpS3jpu14W","","","01K4N5D1CGZC57EW6BTVXJZ8JH","",-1
